date,test_year,stock_code,name,sector,closing_price,shares,invested_krw,buy_price,sell_price,sell_date,market_cap,score,score_rank,rank_pos,forward_return_21d_lag1_close
20170202,2017,002795,아모레퍼시픽홀딩스우,UNMAPPED_SECTOR,54300,184.0,9991200.0,53449.0,53252.0,20170307,349896711000,0.530510236035321,1.7919023637672147,7.0,-0.0036785283877788233
20170202,2017,001570,금양,기초화학물질제조업,2600,3846.0,9999600.0,2603.0,2678.0,20170411,102318600800,0.561761171749282,1.7742345993477633,8.0,0.02886515194509265
20170202,2017,082270,젬백스,특수목적용기계제조업,12500,800.0,10000000.0,12254.0,12006.0,20170307,382368650000,0.5572484121824618,1.7581295786799485,9.0,-0.02029453974770712
20170202,2017,095270,웨이브일렉트로,통신및방송장비제조업,18150,550.0,9982500.0,16525.0,19189.0,20170307,192290175000,0.5404080530495072,1.7105929169743743,10.0,0.1612011813981189
20170306,2017,950140,잉글우드랩,UNMAPPED_SECTOR,8650,1156.0,9999400.0,9135.0,9076.0,20170405,167517232100,0.5494328490495476,2.9923696550283228,1.0,-0.006407522293128687
20170306,2017,141080,리가켐바이오,자연과학및공학연구개발업,25600,390.0,9984000.0,12682.0,14430.0,20170405,254494899200,0.5579113026310182,2.043742224561007,2.0,0.13790355597976012
20170306,2017,101490,에스앤에스텍,전자부품제조업,5810,1721.0,9999010.0,5914.0,6064.0,20170405,114662273110,0.5452133142381503,1.8170314641621557,3.0,0.02545334768460017
20170306,2017,084110,휴온스글로벌,의약품제조업,26500,377.0,9990500.0,20926.0,22230.0,20170405,257539508000,0.5426361740234954,1.8076159111034305,4.0,0.062305704120682925
20170306,2017,085310,엔케이,"구조용금속제품,탱크및증기발생기제조업",2410,4149.0,9999090.0,2095.0,1800.0,20170406,118049878320,0.5437024924866123,1.784856905367383,5.0,-0.14115828629956517
20170306,2017,228340,동양파일,"시멘트,석회,플라스터및그제품제조업",7540,1326.0,9998040.0,7569.0,8218.0,20170405,150800000000,0.5108263355585428,1.612317888397188,6.0,0.08580843692394202
