stock_code,name,sector,buy_date,sell_date,bt_buy_price,bt_sell_price,bt_return,fdr_buy_price,fdr_sell_price,fdr_return,return_diff,abs_diff,status
003670,포스코퓨처엠,"시멘트,석회,플라스터및그제품제조업",20180504,20180710,32356.0,42952.0,0.3274812944573244,32343.0,42942.0,0.3277061497078193,-0.00022485525049492638,0.00022485525049492638,match
003670,포스코퓨처엠,"시멘트,석회,플라스터및그제품제조업",20180709,20180907,42952.0,60969.0,0.4194605083916056,42942.0,60957.0,0.4195193516836664,-5.884329206079508e-05,5.884329206079508e-05,match
120110,코오롱인더,화학섬유제조업,20180306,20180508,67052.0,67757.0,0.0105117596111699,67000.0,67700.0,0.010447761194029903,6.399841713999703e-05,6.399841713999703e-05,match
120110,코오롱인더,화학섬유제조업,20180504,20180710,67757.0,60269.0,-0.1105136549020385,67700.0,60200.0,-0.1107828655834564,0.00026921068141790017,0.00026921068141790017,match
120110,코오롱인더,화학섬유제조업,20180709,20180907,60269.0,68368.0,0.1343786763452008,60200.0,68300.0,0.13455149501661134,-0.0001728186714105573,0.0001728186714105573,match
120110,코오롱인더,화학섬유제조업,20180906,20181113,68368.0,55462.0,-0.1887662602724922,68300.0,55400.0,-0.1888726207906296,0.00010636051813742164,0.00010636051813742164,match
120110,코오롱인더,화학섬유제조업,20190508,20200110,44005.0,46857.0,0.0647954715262604,43950.0,46800.0,0.06484641638225264,-5.094485599223264e-05,5.094485599223264e-05,match
120110,코오롱인더,화학섬유제조업,20200706,20200904,35335.0,33182.0,-0.0609267346215507,35300.0,33150.0,-0.060906515580736564,-2.0219040814138667e-05,2.0219040814138667e-05,match
120110,코오롱인더,화학섬유제조업,20210308,20210507,51944.0,64850.0,0.2484607398255525,51900.0,64800.0,0.24855491329479773,-9.417346924522896e-05,9.417346924522896e-05,match
120110,코오롱인더,화학섬유제조업,20210706,20210906,80469.0,86068.0,0.0695853616370762,80400.0,86000.0,0.06965174129353224,-6.63796564560476e-05,6.63796564560476e-05,match
120110,코오롱인더,화학섬유제조업,20210903,20211110,86068.0,78765.0,-0.0848538034389773,86000.0,78700.0,-0.08488372093023255,2.9917491255249118e-05,2.9917491255249118e-05,match
120110,코오롱인더,화학섬유제조업,20220308,20220510,57252.0,65340.0,0.1412684383308071,57200.0,65300.0,0.14160839160839167,-0.0003399532775845704,0.0003399532775845704,match
120110,코오롱인더,화학섬유제조업,20220907,20221111,52223.0,46812.0,-0.1036121895197702,52200.0,46800.0,-0.10344827586206895,-0.0001639136577012562,0.0001639136577012562,match
120110,코오롱인더,화학섬유제조업,20240102,20240306,43505.0,36941.0,-0.1508817639165252,43500.0,36950.0,-0.15057471264367817,-0.0003070512728470254,0.0003070512728470254,match
120110,코오롱인더,화학섬유제조업,20240305,20240508,36941.0,40443.0,0.0947960006333272,36950.0,40450.0,0.09472259810554795,7.340252777925105e-05,7.340252777925105e-05,match
120110,코오롱인더,화학섬유제조업,20240507,20240709,40443.0,37240.0,-0.0791931714013463,40450.0,37250.0,-0.0791100123609394,-8.315904040689936e-05,8.315904040689936e-05,match
120110,코오롱인더,화학섬유제조업,20240708,20240906,37240.0,32546.0,-0.1260448182563114,37250.0,32550.0,-0.12617449664429525,0.00012967838798386144,0.00012967838798386144,match
120110,코오롱인더,화학섬유제조업,20240905,20241113,32546.0,28096.0,-0.1367262745659103,32550.0,28100.0,-0.13671274961597546,-1.3524949934839992e-05,1.3524949934839992e-05,match
120110,코오롱인더,화학섬유제조업,20241112,20250115,28096.0,27346.0,-0.0267055032824545,28100.0,27350.0,-0.026690391459074703,-1.511182337979658e-05,1.511182337979658e-05,match
028150,GS홈쇼핑,텔레비전방송업,20180306,20180508,199721.0,172627.0,-0.1356599555711317,199700.0,172600.0,-0.1357035553329995,4.359976186779635e-05,4.359976186779635e-05,match
